"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @KassyDillon: This is Mo. He’s a Kurd and has been fighting ISIS since he was 16. 

He’s one week older than me. 

He wears the American…",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499474694145",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ogre_42",10854,TRUE,FALSE,NA,NA
"RT @hotboyblanco: My barber a fuckin fool look wat he put on Ig <U+0001F602><U+0001F602><U+0001F923><U+0001F923><U+0001F923> https://t.co/Cu5n6TNFPC",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499474685953",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Brian_Celestino",28992,TRUE,FALSE,NA,NA
"@NBATV @GregAnthony50 It's a Pipe dream",FALSE,0,"NBATV",2019-10-08 03:46:19,FALSE,"1181332859174277120","1181415499470651394","25319414","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jon_Fajardo",0,FALSE,FALSE,NA,NA
"RT @KUWTK: When someone asks you to make a simple adult decision #KUWTK https://t.co/fZqhb2d0RY",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499470639107",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","trillosbernardo",38,TRUE,FALSE,NA,NA
"RT @_Floodlight: If you worked every single day, making $5000/day, from the time Columbus sailed to America, to the time you are reading th…",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499470639105",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AngellJaunnae",11580,TRUE,FALSE,NA,NA
"RT @ScottFordTVGuy: Friends, I just heard directly from the Trump family. They wished me a speedy recovery and asked if I needed anything.…",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499466465281",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","maga_mulligan",295,TRUE,FALSE,NA,NA
"RT @espn: This kid's been practicing his flopping <U+0001F606>

(via @Action_Jaxin) https://t.co/FVEfYq57gV",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499466342401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hsanti77",500,TRUE,FALSE,NA,NA
"I Think My Dog's a Democrat   Bryan Lewis  Official Video https://t.co/AAw2lCXcLp via @YouTube",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499453861888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Wrobb79108",0,FALSE,FALSE,NA,NA
"RT @FlyingWithSara: There is plenty of money for everyone to have a good life. Working people have to rise up and take it. https://t.co/q2O…",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499449667584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Riccky_G",547,TRUE,FALSE,NA,NA
"RT @kangdaniel_com: MBC/KBS/SBS morning news reporting abt #KangDaniel promoting Hanguel on SNS, and how his fans #DANITY are following in…",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499449565184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JellyMon9699",457,TRUE,FALSE,NA,NA
"@caaaaaden @josh6789998212 untag me I’ll give you ten dollars",FALSE,0,"caaaaaden",2019-10-08 03:46:19,FALSE,"1181415289726091264","1181415499445555205","1179504131981094912","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cammmmmmmmille",0,FALSE,FALSE,NA,NA
"which one should i print out to put in my phone case https://t.co/YbzmNH4iVB",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499441291265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","trustfundcmb",0,FALSE,FALSE,NA,NA
"@ChloeLukasiak @BrookeHyland1 Already watched it",FALSE,0,"ChloeLukasiak",2019-10-08 03:46:19,FALSE,"1181360011085135872","1181415499441172480","325871376","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ButnickJohn",0,FALSE,FALSE,NA,NA
"RT @nina_rari: This was by JUDGE KASTRENAKES he also sentenced my brother to 45 YEARS in prison as a minor he was 17 years old. He sentence…",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499428696064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sNicoles215",29542,TRUE,FALSE,NA,NA
"RT @megelison: Today's gender is an indestructible black sphere that escapes your bullshit. https://t.co/ktfBZtcp3U",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499424391168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","inohashira",11957,TRUE,FALSE,NA,NA
"RT @JesseBWatters: This is why the democrats are so nervous. Because President @realdonaldtrump is finally dialing in on the corruption and…",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499420188674",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gregoireurbanet",4303,TRUE,FALSE,NA,NA
"RT @lukasbattle: It’s working https://t.co/TnjkqXK05o",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499412000768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ticondarogainc",14,TRUE,FALSE,NA,NA
"RT @akuslongfingers: if you are short, you have no rights. you could've drank your fucking milk and grown. but you decided not to. it's YOU…",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499407618048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MCKIPLI",1721,TRUE,FALSE,NA,NA
"RT @Izzzo94: Speak for yourself my hoodies not moving https://t.co/XWeyEWo3Sy",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499403583488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CHILLG0D",3,TRUE,FALSE,NA,NA
"RT @QasimRashid: Millionaires &amp; Billionaires hoard $32T in offshore banks
•Media: ¯\_(<U+30C4>)_/¯

Billionaire Corps use $1.7T tax cut for stock…",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499390951425",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Puffball_love",2947,TRUE,FALSE,NA,NA
"RT @wheeinoscope: B cells differentiate into plasma cells that produce antibody molecules closely modelled after the receptors of the precu…",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499378221057",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wheeinssl",5,TRUE,FALSE,NA,NA
"RT @GinaViews: Imagine being upset because you can’t have what you want all because God has something better in store for you but to get it…",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499374026753",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Wraycharless",12,TRUE,FALSE,NA,NA
"RT @namosjeong: 471. came home early https://t.co/X1gERl8ORw",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499369893889",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sapphireoppa",1,TRUE,FALSE,NA,NA
"RT @bulgarkata: my professor boosted my midterm grade from a 75 to a 95 for no reason EVEN THO I SUBMITTED IT LATE... rt for THIS GOOD FUCK…",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499365851136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lil_reddxx",24471,TRUE,FALSE,NA,NA
"RT @btseoulove: since bts run is back , i wanted to share this vid of taehyung being the most adorable baby 

https://t.co/HS7spHkm3T",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499361484801",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_quzt",2579,TRUE,FALSE,NA,NA
"RT @LovLikeJesus: God is Good",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499340476416",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","petrahhh",938,TRUE,FALSE,NA,NA
"Highest in the room is currently my favorite Travis song, his vibe is so melancholy and real.",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499336486912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_eddyhz",0,FALSE,FALSE,NA,NA
"Okay, but imagine all of them on one project. https://t.co/XAn4r681fo",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499332247552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GxddessForever",0,FALSE,FALSE,NA,NA
"RT @nyoomgissi: he’s feeding the babiiieeeeee <U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D> https://t.co/JGkJjwFRvk",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499332087809",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","diyazhary",25,TRUE,FALSE,NA,NA
"RT @49ers: Got the W <U+0001F64C>

#GoNiners https://t.co/7gscJ2WJuk",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499327922176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","austin7345",3566,TRUE,FALSE,NA,NA
"@lexa_Gucci Happy Birthday <U+0001F4AA><U+0001F3FE><U+0001F973>",FALSE,0,"lexa_Gucci",2019-10-08 03:46:19,FALSE,"1181073100839870464","1181415499323908098","2431075416","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kylesmooth_",0,FALSE,FALSE,NA,NA
"RT @RBReich: ""Great and unmatched wisdom""

""I am the chosen one.""

""What you are seeing and what you are reading is not what's happening.""…",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499319562240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dudemahnbrobud",9131,TRUE,FALSE,NA,NA
"RT @shortshitmax: They won Halloween already<U+0001F602><U+0001F602> https://t.co/YIDez73KbU",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499319500801",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tigrenamedtony",37737,TRUE,FALSE,NA,NA
"RT @taesagucciboi: isn't this that scene in hwarang 
 https://t.co/yblldGst6R",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499319500800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","875lover",640,TRUE,FALSE,NA,NA
"Who’s in first? https://t.co/2rEimLmFPL",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499311325189",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rosendohinojos4",0,FALSE,FALSE,NA,NA
"RT @TrevorABranch: TWO faculty jobs @SMEAatUW just across the parking lot from me: associate prof in U.S. Fisheries Management, and assista…",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499307061248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","matthewgburgess",29,TRUE,FALSE,NA,NA
"Chrome OS 101: How to save and retrieve files: HT @MIKEQUINDAZZI https://t.co/IuoOfu2JkL https://t.co/Y7vCcaVXcm",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499298562049",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jackcoleman219",0,FALSE,FALSE,NA,NA
"RT @AnaJuliaG1965: This message is for all Americans and MUST BE HEARD! STAND WITH OUR BELOVED POTUS ! We stand with @realDonaldTrump Truth…",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499294486528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nofish57",198,TRUE,FALSE,NA,NA
"Just posted a photo @ New York, New York https://t.co/42kbrjQz9e",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499294482434",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","matchmyspirit",0,FALSE,FALSE,"-74.0064","40.7142"
"RT @toddgillman: The president is now suggesting that @SpeakerPelosi is guilty of #treason, a crime punishable by death.

He's also suggest…",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499285975040",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RNA_zokilavabe",1801,TRUE,FALSE,NA,NA
"@samirasawlani Where is the advertisement?",FALSE,0,"samirasawlani",2019-10-08 03:46:19,FALSE,"1181071810546294784","1181415499277783042","348620338","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mutai_laban",0,FALSE,FALSE,NA,NA
"RT @Ashmcwilliamss: I miss my friends",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499277783041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lacimank3",2,TRUE,FALSE,NA,NA
"RT @TrumpPatriotPL: Clapper admits on CNN today that Obama ordered him and others to begin spy and coup operation against President Trump h…",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499273396224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DarksideGhost",5767,TRUE,FALSE,NA,NA
"RT @wangxianhell: What Yibo and Xiao Zhan (more CQL actors) are going through, nobody deserves it, please love, protect and respect them, d…",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499273392128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","garcia88",11,TRUE,FALSE,NA,NA
"RT @sauceustin: life must be dick cuz it be hard at times<U+0001F614>",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499256619008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","isabell34676869",4,TRUE,FALSE,NA,NA
"RT @MiniLaddd: I love you",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499252584449",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","artsydemon891",438,TRUE,FALSE,NA,NA
"@Free_KGD @thekoan Kevin, you definitely put me on to the song.",FALSE,0,"Infratrilogy",2019-10-08 03:46:19,FALSE,"1181415356671365120","1181415499252543488","370488713","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Infratrilogy",0,FALSE,FALSE,NA,NA
"RT @ArgentArts: Danaides
John William #Waterhouse #Poster

https://t.co/w2VaqN0Vlm https://t.co/PFqRo9YrhD",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499252420608",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ejlazar",3,TRUE,FALSE,NA,NA
"RT @Buchyogba: Technology in election will eliminate thuggery, untimely deaths, reduce rigging, increase participation in the voting proces…",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499248353280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cykeekelem",28,TRUE,FALSE,NA,NA
"RT @MABIN2_: Manifesting an amazing week. I accept all blessings, opportunities and goodness that may come my way. I attract greatness, pro…",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499244212224",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","symarxxo",2464,TRUE,FALSE,NA,NA
"RT @pupbii: Open for only 6 JoJo Badges! $130 each, does include badge version, and a solo + group screenshot version! Form to claim a slot…",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499239870465",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","speculeese",9,TRUE,FALSE,NA,NA
"<U+2765> IZ*ONE #StyleVlog in LA #EP03

Breathing the fresh air of LA, we started our little adventure by visiting the fam… https://t.co/d5Dott4Xah",FALSE,0,"WONTOKKl",2019-10-08 03:46:19,TRUE,"1174914527118278656","1181415499239841792","2938407194","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WONTOKKl",0,FALSE,FALSE,NA,NA
"@boerneaj @bdomenech @jsende Bruce Wayne",FALSE,0,"boerneaj",2019-10-08 03:46:19,FALSE,"1181002126723563520","1181415499235778560","255826721","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KeithWpreston",0,FALSE,FALSE,NA,NA
"RT @Bangwoolcrew: <U+0001F538>PCA<U+0001F538>Turbo Voting

Turbo voting will start @ 1 pm KST. Don't miss out on double votes both on twitter and site votings!…",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499231563776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sandy56201498",32,TRUE,FALSE,NA,NA
"RT @ColbyBrock: i’m sick of most people in LA",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499227250688",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Sophie70250449",954,TRUE,FALSE,NA,NA
"RT @remntltc: concerts are like a key to happiness. you do the countdown, you pick out an outfit, you go with friends/family/yourself but y…",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499227230208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abbyboobie",41713,TRUE,FALSE,NA,NA
"RT @kindlee55: Georgia Voters - go see the new (unauditable and easy to rig) voting machines at the Ga National State Fair in Perry Ga so y…",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499223228418",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lad1121",3,TRUE,FALSE,NA,NA
"RT @Troniiq_Sithole: I’m in tears right now. that’s a true father <U+0001F62D><U+2764><U+FE0F> https://t.co/6MGT2aJqLH",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499219001344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itsshkat",15380,TRUE,FALSE,NA,NA
"RT @RudyGiuliani: Biden’s family has been selling his offices for 5 decades. From doing business with sleazy little crooks, Ukrainian organ…",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499218862080",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","joyce_macri",8970,TRUE,FALSE,NA,NA
"RT @lighterflickk: I have to constantly remind myself I don’t need to isolate myself to heal. Sometimes healing is our community, healing i…",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499214835712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","makaylamarionn",689,TRUE,FALSE,NA,NA
"JavaScript: An introduction to the most misunderstood programming language in the world. https://t.co/p9VQeRSQpc",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499206406146",NA,"<a href=""http://www.wonderland.fm/"" rel=""nofollow"">wonderland.fm</a>","AjaxTips",0,FALSE,FALSE,NA,NA
"@_ericacota Your getting old and losing your memory",FALSE,0,"_ericacota",2019-10-08 03:46:19,FALSE,"1181415069894115328","1181415499206291456","66561885","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","redroses_nae",0,FALSE,FALSE,NA,NA
"RT @BleacherReport: Streetball.

Marcus Morris got ejected for purposely hitting Justin Anderson in the head with the ball <U+0001F633> https://t.co/m…",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499202203648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","papimanii24",12776,TRUE,FALSE,NA,NA
"RT @StayVotingZone: [<U+0001F6A8>] VOTE @Stray_Kids FOR TOP MUSIC AWARDS<U+2757><U+2757><U+2757>

STAY! Let's vote @Stray_Kids
for ""K-POP GROUP OF THE YEAR"" <U+0001F525><U+270A><U+0001F44A>

<U+0001F4CC> NO NEED…",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499197890560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dongmsoim",52,TRUE,FALSE,NA,NA
"RT @OccuWorld: Extinction Rebellion takes over Wall Street https://t.co/DOWN8lpobG",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499193864192",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Loupo85",1,TRUE,FALSE,NA,NA
"RT @lesleyabravanel: This speech is already historic. And when you look back on this moment, you gutless gang of eunuchs, @GOP, what will y…",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499193733120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SpringInVegas",4224,TRUE,FALSE,NA,NA
"A time for celebration, a time for victory of good over bad.

Let us continue the same true spirit and start a grea… https://t.co/2F085ZhPQd",FALSE,0,NA,2019-10-08 03:46:19,TRUE,NA,"1181415499185278976",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sharda_uni",0,FALSE,FALSE,NA,NA
"RT @Condor_Law: CIA - Crooks In Action:

The 2nd whistleblower provided the information to the first #Whistleblower!

‘This is an old #CIA…",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499181125633",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","wachinunow",398,TRUE,FALSE,NA,NA
"@sheiramaee Shet same",FALSE,0,"sheiramaee",2019-10-08 03:46:19,FALSE,"1181405688716611590","1181415499176927232","1107656720849879040","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LeilaCatrina",0,FALSE,FALSE,NA,NA
"@BreitbartNews Pelosi doesn't care that it's dead in the Senate.  They're going to railroad him and exclude the Rep… https://t.co/fJh1kAcqPM",FALSE,0,"BreitbartNews",2019-10-08 03:46:19,TRUE,"1181403155885690881","1181415499172892672","457984599","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kong1967",0,FALSE,FALSE,NA,NA
"felt my last good pair of jeans rip just now and my will to live with them",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499172728834",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tentativelytheo",0,FALSE,FALSE,NA,NA
"RT @teethby5sos: i'm literally crying https://t.co/1TLdT0evpE",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499172728833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ynahagaran",89,TRUE,FALSE,NA,NA
"@poopoogoblin i’m a catfish <U+0001F97A>",FALSE,0,"poopoogoblin",2019-10-08 03:46:19,FALSE,"1181400715924664321","1181415499168546822","1077773714492538880","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","invisibleseIf",0,FALSE,FALSE,NA,NA
"RT @BethanyinCBR: This is a massive indictment on the Australian Government, demonstrating its appalling lack of vision and leadership. Ran…",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499168534528",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Davspen2016",46,TRUE,FALSE,NA,NA
"RT @melanindaj: I’m either too direct or don’t express my emotions at all.. there’s no in between",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499168485377",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","madisonanabella",11427,TRUE,FALSE,NA,NA
"RT @coffeefoIk: be with someone who knows your coffee order",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499164307456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NataliaWentzS",692,TRUE,FALSE,NA,NA
"RT @4KtDonny: “I got voodoo I got hoodoo I got things Ian even tried... &amp; I’ve got friends on the other side” https://t.co/9aoa8QVOsV",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499160326146",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BuhleLitha",28237,TRUE,FALSE,NA,NA
"RT @nicknavarr0: me: I’m fucking starving yo 

girlfriend: eat me? <U+0001F60B><U+0001F970> 

me: https://t.co/QZSc0MnnVQ",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499160141824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Micah_luvsyhu08",35937,TRUE,FALSE,NA,NA
"can’t wait to find someone with my same energy",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499160117250",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GutiRosas__",0,FALSE,FALSE,NA,NA
"there’s like 4 or 5 ppl that use my instagram spam account haha i really trust anyone <U+0001F923><U+0001F923>",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499147698177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ERob18_",0,FALSE,FALSE,NA,NA
"RT @UNVEILTEAR: b-but what if you’re a got7 stan, ateez stan, and a super m stan 
igotatinysperm <U+0001F440>",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499143548930",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kawthar65731275",5293,TRUE,FALSE,NA,NA
"ALL MINE <U+0001F97A><U+0001F60D><U+0001F60D> https://t.co/cp1AcXL6Ll",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499143495680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","whysporto",0,FALSE,FALSE,NA,NA
"Anyone else an old millennial who remembers the administration suggesting we shop ourselves to debt for the sake of… https://t.co/5VYW0mekop",FALSE,0,NA,2019-10-08 03:46:19,TRUE,NA,"1181415499139293184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TravelingAnna",0,FALSE,FALSE,NA,NA
"@kaylasheagg I’d like to see you try",FALSE,0,"kaylasheagg",2019-10-08 03:46:19,FALSE,"1181406695148273664","1181415499139170306","1143883207907188738","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gabino_tapia7",0,FALSE,FALSE,NA,NA
"@nataliagggomez 4 the clout <U+0001F647><U+0001F3FB><U+200D><U+2642><U+FE0F>",FALSE,0,"nataliagggomez",2019-10-08 03:46:19,FALSE,"1181365048540827648","1181415499135115265","23728125","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pabloroblesgast",0,FALSE,FALSE,NA,NA
"Infected Mushroom in Lawrenceville on Halloween!!!!! Wut wut wut",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499135115264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WeanerGuy",0,FALSE,FALSE,NA,NA
